conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.9e+18,1/3/2025 1:34,kena suap kawkaw,in,ephemeralegal,relevan,neutral,negative
1.9e+18,1/3/2025 1:38,orang buat patutnya experiment seterika kali dekat badan tengok semestinya mati berfungsi dr situ average berapa hidup,in,aimannhaakimm,relevan,negative,negative
1.9e+18,1/3/2025 1:38,memang munasabah kalau kata sengaja,in,Umianies1975,relevan,neutral,negative
1.9e+18,1/3/2025 1:41,tahun tolak sabtu ahad setahun dekat penjara bukan hari tapi,in,hasreypriady,relevan,neutral,negative
1.9e+18,1/3/2025 1:49,bunuh orang duduk penjara hukuman free go arwah mati sebab lemas ka,in,ayg16,relevan,positive,negative
1.9e+18,1/3/2025 2:01,buto la menyesal time buat fikir apaapa tau tunjuk gangster puihh,in,kermi33,relevan,neutral,negative
1.9e+18,1/3/2025 2:06,let kill people say opps sengaja oh dah insaf fucker sick head normal manusia takkan tekap orang pakai seterika expect sihat rot hell yall jahanam,in,syaminzamri_,relevan,negative,negative
1.9e+18,1/3/2025 2:08,tekap pesalah sebanyak kali bukan mati kana,in,SirRdiShah,relevan,neutral,negative
1.9e+18,1/3/2025 2:08,ye betul la insaf alhamdulillah tetapi mati dibalas dek nanti dekat mahsyar susah dah waktu,in,aerinheavenzz,relevan,positive,positive
1.9e+18,1/3/2025 2:11,berpuluh kali tekap cakap sengaja,in,SirRdiShah,relevan,positive,negative
1.9e+18,1/3/2025 2:16,late zulfarhan osman family could accept final verdict stoicism tragedy leave permanent scar,en,staronline,relevan,negative,neutral
1.9e+18,1/3/2025 2:17,dorang keluar nanti tunggu depan jail terus ludah kahak bale telur simbah air busuk dekat muka mampos kau kena palau,in,Orkidjelah,relevan,neutral,negative
1.9e+18,1/3/2025 2:23,pala budak kene torture ye tau,in,minha9802,relevan,negative,negative
1.9e+18,1/3/2025 2:25,walaupun perit menerima keputusan hakim perbuatan jahanam dilupakan kalau survive jail hidup ic berbeza,in,DillSnelling,relevan,neutral,negative
1.9e+18,1/3/2025 2:51,speak volume justice system country also send distressing message bully victim everywhere powerless,en,filiaandree,relevan,negative,negative
1.9e+18,1/3/2025 2:53,kalau macam depa semua kena rasa apa arwah ada parut saterika panas la kedudukan sama,in,arenone_,relevan,neutral,negative
1.9e+18,1/3/2025 3:01,yaallah sakitnya hati baca sakit apa la sangat arwah tahu tertanggung rasa,in,gigicantikk,relevan,negative,negative
1.9e+18,1/3/2025 3:11,dark side court case defend anything lessen charge againts client,en,imannuraim,relevan,negative,neutral
1.9e+18,1/3/2025 3:11,claim pengalaman pahit wah senang kau dah lesap nyawa anak orang know² mengaku insafingat insaf hidupkan balik keharap kena bedok jail,in,Naz11Mr,relevan,neutral,negative
1.9e+18,1/3/2025 3:13,maybe pakar dah kena bayar,in,alif1diii,relevan,neutral,negative
1.9e+18,1/3/2025 3:16,berapa bayar pakar,in,alpha_romeow,relevan,neutral,negative
1.9e+18,1/3/2025 3:16,akhirnya narrative go back victim kan court practically imply immune sytem arwah zulfarhan weak kot able withstand pain keluarga kuat sahajalah peringkat keadilan selama,in,brbwniki,relevan,negative,negative
1.9e+18,1/3/2025 3:16,tolong buat eksperimen tekap seterika kali dekat pakar cukup kalau merasa kan,in,itsqilonduh,relevan,negative,negative
1.9e+18,1/3/2025 3:19,lepasni la buli orang sampai mati ‍️,in,mhdsyukrif,relevan,neutral,negative
1.9e+18,1/3/2025 3:22,mahkamah bukan sebelah dekat neraka memang terjun tiruk masuk terus xtau la bidang ilmu hgpa law macam mana tetapi bila ubah keputusan sepatutnya thats good luck sana nanti,in,epirhotshot,relevan,positive,negative
1.9e+18,1/3/2025 3:24,pakar dah makan duit ce try tekup pulak,in,uminurulfah,relevan,neutral,negative
1.9e+18,1/3/2025 3:25,pastu apa menyebabkan kematian buktikan hakim bongok,in,BbcInseo,relevan,neutral,negative
1.9e+18,1/3/2025 3:28,wehaku baru x pakai seterika wap tahan panas inikan arwah kena tekapan brp puluh kalidia biasa,in,ainn_syaA,relevan,negative,negative
1.9e+18,1/3/2025 3:32,apa kata try dekat pakarpakar tersebut mana tahu dapat dibuktikan jelas,in,zailanzulkifli,relevan,neutral,negative
1.9e+18,1/3/2025 3:33,apa punca kematian post mortem,in,qieynes,relevan,neutral,neutral
1.9e+18,1/3/2025 3:33,semestinya menyebabkan kematian tapi dah gantung,in,saintlaurentsie,relevan,neutral,negative
1.9e+18,1/3/2025 3:33,kalau lekap sekali jer seterika yesmemang menyebabkan kematian tetapi berapa banyak kena tekap pakar bodoh jugak cuba test kali dekat badan semua tengok ada nyawa ker sume sbv duit ubah keputusan yek kan tenang idup,in,NorM425,relevan,negative,negative
1.9e+18,1/3/2025 3:33,siapa nama pakar nak jumpa dekat parking jap,in,NakamuraMagnus,relevan,neutral,negative
1.9e+18,1/3/2025 3:38,rasa nya pakar try tekap guna seterika baru ada akal sikit,in,MdAaaamir,relevan,negative,negative
1.9e+18,1/3/2025 3:39,kalau macam jatuhkan hukuman sama seterika setiap hari dekat jahanam selama penjara sebab semestinya menyebabkan kematian kan,in,nrsyhrshl,relevan,negative,negative
1.9e+18,1/3/2025 3:41,commit crime punishment nauzubillahiminzalik jihad amar makruf nahi mungkar reminder buat semua,in,NNisamustafa,relevan,negative,positive
1.9e+18,1/3/2025 3:42,j seksaan sampai mati lepas justiceforzulfarhan,in,MahathirJaulan,relevan,neutral,negative
1.9e+18,1/3/2025 3:50,mati sebab apa pulak dah kalau cedera hakim joke,in,hatrednkaos,relevan,positive,negative
1.9e+18,1/3/2025 3:50,saksi bab sp dr salmah arshad punca jahanam lepas bagaimanapun hakim hasnah berkata telah mengubah pernyataannya ketika disoal peguam semasa perbicaraan menyatakan kesan kebakaran peratus menyebabkan kematian tetapi semestinya mati,in,norris_anggun71,relevan,neutral,neutral
1.9e+18,1/3/2025 3:51,ingat hakim lawyer kaki sebelah sanadoktor sama rupanya,in,Aidenash1989,relevan,neutral,negative
1.9e+18,1/3/2025 3:53,kepala butoh keterangan pakar,in,afiqrozman_,relevan,neutral,negative
1.9e+18,1/3/2025 3:56,meninggal kisah sangat atleast dah hadap dunia cilakak tapi fikir balik kesakitan kena tekap iron rasa penjara baik pesalah tekapan jadilah sakit la siotttt brainn,in,biasalernur,relevan,negative,negative
1.9e+18,1/3/2025 3:58,sedang menahan diri daripada berkata kata allahu nak bukti macammana kena seksa tau,in,ellooohana,relevan,neutral,negative
1.9e+18,1/3/2025 4:01,tekap seterika dekat doktor pakar sama tempat macam budak buli arwah tengok apa,in,nabil_shahmi,relevan,negative,negative
1.9e+18,1/3/2025 4:05,pakar,en,MyyraLee,relevan,neutral,negative
1.9e+18,1/3/2025 4:08,kalau macam seterika balik orang tengok mati,in,meorhajeed,relevan,negative,negative
1.9e+18,1/3/2025 4:10,la doktor buat andaian macam terpaling bijak minta gaji naik miskin penyakit hartal bodoh nak plak kaji,in,alaslahai,relevan,neutral,negative
1.9e+18,1/3/2025 4:16,tha pakar pakaringnak carut tapi kena sabar,in,Lutadiharsh,relevan,neutral,negative
1.9e+18,1/3/2025 4:17,pakar barua,in,hnrd57,relevan,neutral,negative
1.9e+18,1/3/2025 4:23,semoga allah berikan pembalasan kepada pesalah tersebut dunia walaupun terlepas hukuman undangundang manusia,in,parkmart2010,relevan,positive,positive
1.9e+18,1/3/2025 4:32,takpe nanti keluar penjara rakyat tentukan nasib,in,LiquidatorSC,relevan,neutral,negative
1.9e+18,1/3/2025 4:35,crazy mungkin tekap seterika kali dekat pakar,in,LilWhinyDot,relevan,negative,negative
1.9e+18,1/3/2025 4:45,polis malaysia kuat makan rasuah baik takyah cam bodo undang cm sial malysia memang,in,Bangpet18,relevan,neutral,negative
1.9e+18,1/3/2025 4:48,takyah penjara la kalau macam hukuman biar sama apa arwah kena,in,Bvt__,relevan,neutral,negative
1.9e+18,1/3/2025 4:51,kimak sengaja macam celaka,in,airintete,relevan,neutral,negative
1.9e+18,1/3/2025 4:51,dah kena suap,in,wookieswoob,relevan,neutral,negative
1.9e+18,1/3/2025 4:52,bagi pakar la test subject tengok punca kematian,in,Bvt__,relevan,neutral,negative
1.9e+18,1/3/2025 4:53,rasanya kena tekap iron dekat otak pakar terlibat kot baru pandai menilai elok sekali ekor jahanam kecederaan dialami semestinya menyebabkan kematian dumb joke,in,Cyclofangirler,relevan,negative,negative
1.9e+18,1/3/2025 5:15,macam mana arwah meninggal tiada sebab lain kecuali dibunuh seterika,in,najxmi,relevan,negative,negative
1.9e+18,1/3/2025 5:17,kalau semestinya menyebabkan kematian arwah mati bodoh sini dr tekap seterika mengelitat,in,littlesyahiraa,relevan,negative,negative
1.9e+18,1/3/2025 5:22,lawak la habis ada jugak membunuh sengaja kene hukum gantung kan buang masa simpan orang spesis macam kalau dah dibenci masyarakat baik hujum,in,skztm6,relevan,positive,negative
1.9e+18,1/3/2025 5:22,terlepas hukuman mati harap² kena bunuh penjara,in,Shaidinson,relevan,neutral,negative
1.9e+18,1/3/2025 5:22,still punca kematian daripada seterika kan,in,farizjefri,relevan,negative,neutral
1.9e+18,1/3/2025 5:24,semoga pelaku zulfarhan hidup tenteram sampai akhir hayat setiap mlm mimpi kena seterika get strok pastu time tengah bedridden sup panas tertumpah atas muka badan,in,PuanCorona,relevan,positive,negative
1.9e+18,1/3/2025 5:32,ada baca komen anggap allah izinkan semua keputusan sebab nak settle dekat akhirat biarkan ibu bapa arwah zulfarhan sebagai orang teraniaya sampai bila doa depa makbul,in,bvbblystvr,relevan,negative,positive
1.9e+18,1/3/2025 5:35,bodohnya pakar jenis apa sial macamni orang dah kena belasah pastu iron banyak kali bukan sekali la bodoh memang bangang malaysia joke,in,atamasho,relevan,positive,negative
1.9e+18,1/3/2025 5:36,maybe pakar kene buat case study seterika berkalikali sampai masak isi terima rawatan asap baru buktikan mati buatlah dekat salah seorang pesalah janjikan terlepas hukuman sebab volunteer diri,in,syima_hamzah,relevan,negative,negative
1.9e+18,1/3/2025 5:49,pakar bomoh logik senang arwah kena seterika kurung panggil ambulans tempoh ditolong bukan niat nak bunuh ingat deadpool sembuh sendiri,in,sixty90,relevan,negative,negative
1.9e+18,1/3/2025 5:49,mampus la nok kalau pembunuh nak bagi nd chance da kes bunuh sebab buli pulak,in,Mmayam2,relevan,positive,negative
1.9e+18,1/3/2025 5:51,elok tekap pakar,in,shukrymohdnoor,relevan,neutral,negative
1.9e+18,1/3/2025 5:53,butoh pakar,in,meIayuterakhir,relevan,neutral,negative
1.9e+18,1/3/2025 5:56,maybe tekap dekat dada pakar kali bru,in,nazifaaamd,relevan,neutral,negative
1.9e+18,1/3/2025 6:04,pergi mamp sengaja kau bunuh budak rasa insaf pula semoga susah dunia akhirat,in,lahhmigha,relevan,positive,negative
1.9e+18,1/3/2025 6:08,know shes real point need kang bitna judge justiceforzulfarhan,en,izz_tjdin,relevan,neutral,negative
1.9e+18,1/3/2025 6:08,pakar mana sial,in,norhananiza,relevan,neutral,negative
1.9e+18,1/3/2025 6:12,sesiapa tolong seterika si pakar tengok hidup kalau maknanya bela saka,in,nfamr00,relevan,negative,negative
1.9e+18,1/3/2025 6:13,hanya tekap seterika takkan la mati haaa cube dekat muka sekali cukup tengk meraung macam mana laknat para hakim buat keputusan biar saudara mara pulak timpa bendabenda,in,ayiericon,relevan,negative,negative
1.9e+18,1/3/2025 6:16,true justice longer world,en,badrulmohd_007,relevan,positive,negative
1.9e+18,1/3/2025 6:18,pakai seterika pastu semestinya menyebabkan kematian makan apa benak babi guling,in,nsyaaarah_,relevan,negative,negative
1.9e+18,1/3/2025 6:34,dah berapa banyak kena seterika kira bunuh tanpa niat bole sebabkan kematian logik akal langsung money king pela ada akhirat dekat dapat lari korang mak bapak kau sekali siksa belas kasihan keluarga si mati,in,YuraDaisy9,relevan,negative,negative
1.9e+18,1/3/2025 6:39,sakit kecederaan mungkin bukan faktor utama tapi kurangnya simpati empati adab akal fikiran normal membahayakan orang lain,in,_anne_shara,relevan,negative,negative
1.9e+18,1/3/2025 6:44,patutnya hukum penjara seumur hidup kalau terlepas talus gantung bukannya tahun,in,YuraDaisy9,relevan,neutral,negative
1.9e+18,1/3/2025 7:03,tunjuk dekat pesalah lancau la insaf,in,danialhqm,relevan,neutral,negative
1.9e+18,1/3/2025 7:08,semoga jahanam hidup aman dapat anak menyusahkan seumur karma datang kirim salam,in,zulk9zulkifpeli,relevan,positive,negative
1.9e+18,1/3/2025 7:08,allahaku tahu nak cakap macam manakesian dekat keluarga arwah,in,NURFATI09997497,relevan,neutral,negative
1.9e+18,1/3/2025 7:16,conclude negara kalau ada orang merasa nak lakukan pembunuhan bunuh cara drive mabuk membunuh seterika anak sampai meninggal confirm kena kan bodoh,in,arfabdim,relevan,negative,negative
1.9e+18,1/3/2025 7:31,sabar tunggu dorang kluar takda niat gitu menyesal,in,amirbetul,relevan,neutral,negative
1.9e+18,1/3/2025 7:33,bodoh gila pakar rd degree burn plus time kena seterika private part jugak menyebabkan kematian,in,anismayoniss,relevan,negative,negative
1.9e+18,1/3/2025 7:35,memalukan negara family perpetrator whoever behind decision,en,Eisyaereena,relevan,negative,negative
1.9e+18,1/3/2025 7:40,tunjuk muka mak bapak jugak biar semua orang tahu rupa merekadah nak kena hukuman mati baru rasa insaf sedar pastu lepas masa buat syok pulak de drama sungguh kelakar,in,zai_i159,relevan,neutral,negative
1.9e+18,1/3/2025 8:03,meh sini pakar ada sebijik generator stim iron,in,zahari_arshad,relevan,negative,negative
1.9e+18,1/3/2025 8:14,apa punca kematian sebenar zulfarhan pakar bab medic law tapi tahu satu benda nampak simple rasa mungkin cause much harm actually lead death kalau keep repeatedly rasanya sama mcam kes,in,ayien_1606,relevan,negative,neutral
1.9e+18,1/3/2025 8:17,tersentuh sikit punnnn dah tarik tangan kan pula tekap,in,wannzubir,relevan,neutral,negative
1.9e+18,1/3/2025 8:18,moga keluarga pakar tersebut mengalamai nasib malang sama arwah pesalah terlibat melepaskan semua mengalami merasai apa telah rasa,in,Peaceworld9111,relevan,neutral,negative
1.9e+18,1/3/2025 8:36,sengaja kalau kau terpukul lepas terus mati dah seksa orang cakap semoga celaka hidup laknat,in,pareh_is,relevan,positive,negative
1.9e+18,1/3/2025 9:04,sengaja kepala bapak dorang kau seksa mangsa ckap sepatutnya gantung sampai mati malaysia sampah macam semua,in,Mika28898522,relevan,neutral,negative
1.9e+18,1/3/2025 9:13,satu hari anak pakar kena buli tekap steam iron kali baru tau benda bawak mati kot,in,cognitivebiass,relevan,neutral,negative
1.9e+18,1/3/2025 9:14,butoh fak perundangan malaysia la oi try anak korang kena iron pula nak tengok hukuman apa bagi expect orang percaya mahkamah kalau benda macam ada justice corrupt,in,buatpala1554940,relevan,neutral,negative
1.9e+18,1/3/2025 9:31,peguam hakim babi bangsat celaka,in,TheKunabb,relevan,neutral,negative
1.9e+18,1/3/2025 9:56,menyesal sebab kantoi,in,lushliliesshop,relevan,neutral,negative
1.9e+18,1/3/2025 9:56,menyesal zulfarhan tkde nak korang mati jugak kalau sampai puas hati,in,Loki_thoughts,relevan,neutral,negative
1.9e+18,1/3/2025 10:00,tikam semestinye mati langgar cekik leher semestinya point,in,Lee0084Lee,relevan,neutral,negative
1.9e+18,1/3/2025 10:01,biarlah depa bebas mungkin ada azab seksa lebih teruk nanti tahu allah maha adil pegang sebab manusia memang pakai keadilan dunia terletak tgn benafsu duniawi,in,zyraroxx,relevan,neutral,positive
1.9e+18,1/3/2025 10:04,insaf sebab tahu buli salah kantoi,in,MohdHazimi,relevan,neutral,negative
1.9e+18,1/3/2025 10:07,alaa nanti lamalama orang malaysia lupa enam remaja entahentah lepas pempengaruh selebriti malah ahli politikpemimpin sedangkan bersalah meliwat pemimpin apa la sangat budakbudak kan kahh,in,AftalMariz,relevan,neutral,negative
1.9e+18,1/3/2025 10:10,sengaja kejadah,in,mu_sya1,relevan,neutral,negative
1.9e+18,1/3/2025 10:11,elok hukuman gantung yah buat dah kalau senang terlepas ada function langsung cakap niat nak bunuh kau seterika sampai kali gila otak dekat mana nyawa harga sekarang,in,EiDa_Ronaldo7,relevan,negative,negative
1.9e+18,1/3/2025 10:22,habis die mati sebab ape bodoh,in,aiden_crayden,relevan,negative,negative
1.9e+18,1/3/2025 10:27,statement semestinya menyebabkan kematian macam kalau kejadian buli sampai membawa tahap seterika seluruh badan arwah hingga melecur teruk berlaku maka kesihatan takkan terjejas apatah punca merosot disebabkan anak iblis,in,nfmr____,relevan,negative,negative
1.9e+18,1/3/2025 10:38,macam dibayar nikenapa dibuat experiment tekap orang,in,HeyyAmir,relevan,neutral,negative
1.9e+18,1/3/2025 10:39,sengaja kepala bana kau la barua,in,softbalm_,relevan,neutral,negative
1.9e+18,1/3/2025 10:46,sengaja apa benda kalau dah sampai kena tekap seterika berpuluh kali menyeksa namanya mana ada orang meyeksa,in,scarredpotatoes,relevan,negative,negative
1.9e+18,1/3/2025 10:49,tapi mangsa telah meninggal dunia amp sek kk tetapkan hukuman penjara maksimum tahun,in,siodelta,relevan,positive,negative
1.9e+18,1/3/2025 11:21,sengaja kepala butoh,in,easternauroraa,relevan,neutral,negative
1.9e+18,1/3/2025 11:27,someone korek sikit dr pakar,in,dyoguma,relevan,neutral,negative
1.9e+18,1/3/2025 11:43,menang mangsa bila keadilan tertegak terang pesalah cuma hilang masa depan tetapi arwah tanggung seksa seluruh badan tergadai nyawa ingat pesan jibril buatlah sesuka hatimu sebentar kamu mayat mahkamah dunia la semoga berbuat batil peroleh kifarah amin,in,capt_noodles,relevan,positive,positive
1.9e+18,1/3/2025 11:52,insaf mengaku sengaja,in,vadirfan,relevan,neutral,neutral
1.9e+18,1/3/2025 11:58,buli gt menyesal buat,in,jxhxshx,relevan,neutral,negative
1.9e+18,1/3/2025 12:27,pakar dibayar ape hairan yee tapi buat statement mengelirukan memang sah laa niat membunuh,in,nrl_atirah,relevan,neutral,negative
1.9e+18,1/3/2025 12:34,cilaka pakar,in,Tyaahassan,relevan,neutral,negative
1.9e+18,1/3/2025 13:25,pala buto sengaja tekap seterika berkali kali,in,Coltrane915855,relevan,negative,negative
1.9e+18,1/3/2025 13:53,sengaja dorang takboleh fikir waras,in,nnzsctn,relevan,neutral,negative
1.9e+18,1/3/2025 14:18,ingat geng lepasni kalau ade bunuh orang cakap sengaja buat nanti lepas kena hukuman,in,ItsYaBoiMoe_,relevan,neutral,negative
1.9e+18,1/3/2025 14:34,tunggu mahkamah akhirathakim dekat dunia dihakimi allah taalaingat salah tetap,in,arramyra2,relevan,neutral,negative
1.9e+18,1/3/2025 17:00,sengaja kepala otak kau ada akal takda sebenarnya setan,in,halilyhaida_,relevan,neutral,negative
1.9e+18,1/3/2025 17:14,six former universiti pertahanan nasional malaysia upnm student previously convict murder navy cadet officer zulfarhan osman zulkarnain longer meet hangman,en,GenZMalaysia,relevan,negative,neutral
1.9e+18,1/3/2025 17:19,sengaja kalau awalawal bawa arwah dptkan rawatan satu badan melecur mana well apa nak hairan undangundang manusia terbayang perasaan keluarga semoga kuat,in,xxxfinaa,relevan,positive,negative
1.9e+18,1/3/2025 21:11,selagi diaorang tuntut maaf parent arwah anggap menyesal insaf,in,Mystique301120_,relevan,neutral,negative
1.9e+18,1/3/2025 21:27,sengaja menyesal memang sial tahun korang merana ah dekat,in,Prevind10,relevan,neutral,negative
1.9e+18,1/3/2025 21:35,pergi mampos korang punya menyesal babiii ekor keturunan babi mak bapak pandai main memang tersiall,in,FirashAliff,relevan,neutral,negative
1.9e+18,2/3/2025 0:32,family arwah sebagai orang teranaiya inshaaallah dimakbulkan doa allah bagi balasan kepada terlibat secara langsung amp dunia akhirat,in,shazwani_osman,relevan,negative,positive
1.9e+18,2/3/2025 0:35,terbaik keputusan hakim makin ramai mungkin pembuli pemyeterika manusia lepas,in,reefjrx,relevan,positive,negative
1.9e+18,2/3/2025 1:20,eksperimen iron badan pakar kali tengok lama mana blh hidup dptkan rawatan segera,in,edazzrich,relevan,neutral,negative
1.9e+18,2/3/2025 2:02,bagi pakar rasa kena iron steam macam mana,in,AbdulAedy,relevan,neutral,negative
1.9e+18,2/3/2025 3:31,kau menyesal da guna terlambat sebeluk fikir pembuli pembunh senang la dulu atas dunia tunggu bila dijemput ajal nanti undang ii malaysia makin teruk,in,jajaaaa05s,relevan,neutral,negative
1.9e+18,2/3/2025 6:56,sekarang baru nak bercakap berapa banyak kene sumbat orang disumbat dekat dunia lebih la tunggu jelah allah maha besar adil,in,qithoughts,relevan,neutral,negative
1.9e+18,2/3/2025 9:08,pakar mana cakap tujom test dekat badan pulak,in,Skywalker8585,relevan,neutral,negative
1.9e+18,2/3/2025 9:47,pakar temberang,in,YimShelf,relevan,neutral,negative
1.9e+18,2/3/2025 10:40,rasanya buat lakon semula macam mana ekor tekap seterika dekat zulfarhan tapi mahkamah kena conduct pakar la dapat result stupid hypothesis directly,in,atiqsakri,relevan,negative,negative
1.9e+18,2/3/2025 22:27,apaduduk masyarakat kena kejibiar palau macam korea tukita buat sungguh biar jangan rasa bahgia duduk dekat luar yerand lawyer bebaskan tulaknat kamu,in,tripforholiday,relevan,neutral,negative
1.9e+18,7/3/2025 10:58,upnm bully case death sentence overturn zulfarhan osman remain tragic reminder danger haze institutional violence spark national debate justice accountability student safety umct infographics,en,umconstiteam,relevan,negative,neutral
1.9e+18,12/3/2025 13:54,watch failmahkamah tv zulfarhan osman worlds law full injustice deeply sorry could help suffer torture let last breath side angel,en,summmersnowww,relevan,negative,negative
1.91e+18,13/4/2025 16:34,would think cardiac drug digoxin kill senescent lung cancer cell well also ivermectin sensitize immune kill ignore nwbo ignore need stop detractor support brave voice like,en,RBioceutics,relevan,neutral,positive
1.91e+18,16/4/2025 23:43,push expand duplicative wasteful direct file program show complete disregard protect taxpayer dollar information,en,GovWaste,relevan,positive,negative
